LIMIT_BAL,AGE,code_repayment_sept,code_repayment_aug,code_repayment_july,code_repayment_june,code_repayment_may,code_repayment_april,Dues,Previous_payments,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
340000.0,35,0,0,0,0,0,0,741094.0,21280.0,1,0,0,1,0,0,1,0,0
210000.0,41,-1,0,-1,-1,-1,-1,87220.0,79762.0,0,1,0,1,0,0,1,0,0
50000.0,27,0,0,0,0,0,0,135122.0,10053.0,0,1,0,0,1,0,1,0,0
20000.0,44,0,0,0,-1,-1,-1,59977.0,5699.0,1,0,0,1,0,0,0,1,0
10000.0,40,1,2,2,3,2,2,49225.0,4104.0,1,0,0,0,1,0,1,0,0
130000.0,37,0,0,0,0,0,0,399904.0,12700.0,1,0,1,0,0,0,0,1,0
50000.0,38,0,0,0,0,0,0,195107.0,21014.0,1,0,0,1,0,0,0,1,0
440000.0,39,0,0,0,0,0,0,2725424.0,153430.0,0,1,0,1,0,0,0,1,0
80000.0,39,0,0,0,-2,-1,-1,10467.0,2715.0,0,1,0,0,1,0,1,0,0
20000.0,27,0,0,0,0,0,-2,75186.0,4804.0,1,0,0,0,0,1,0,1,0
230000.0,32,0,0,0,0,0,0,142857.0,5236.0,1,0,0,1,0,0,0,1,0
300000.0,42,-1,-1,-1,0,0,-2,16685.0,10468.0,0,1,1,0,0,0,0,1,0
290000.0,41,-1,0,0,0,0,0,136759.0,27000.0,0,1,0,1,0,0,0,1,0
90000.0,29,0,0,0,0,0,0,362482.0,12954.0,0,1,1,0,0,0,0,1,0
180000.0,26,-1,-1,-1,-1,-1,-1,5835.0,5089.0,1,0,1,0,0,0,0,1,0
50000.0,22,0,0,0,0,0,0,274528.0,65496.0,1,0,0,1,0,0,0,1,0
10000.0,27,0,0,0,0,0,0,51639.0,6786.0,1,0,0,1,0,0,0,1,0
200000.0,44,0,0,0,0,-2,-2,604435.0,19700.0,1,0,1,0,0,0,1,0,0
300000.0,33,-2,-2,-2,-2,-2,-2,2512.0,1592.0,0,1,1,0,0,0,0,1,0
200000.0,28,0,0,0,0,0,0,568037.0,24513.0,1,0,0,1,0,0,0,1,0
50000.0,27,0,0,0,-1,2,0,277283.0,58570.0,1,0,0,1,0,0,0,1,0
390000.0,45,1,-2,-2,-2,-2,-2,0.0,3971.0,0,1,0,1,0,0,1,0,0
50000.0,23,0,0,-2,-2,-1,2,81642.0,15779.0,1,0,0,1,0,0,0,1,0
450000.0,37,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,0,0,1
500000.0,37,1,2,0,0,0,0,2466458.0,64709.0,1,0,1,0,0,0,1,0,0
50000.0,30,2,0,0,0,0,0,30194.0,6009.0,0,1,1,0,0,0,0,1,0
50000.0,30,0,0,2,2,2,0,285573.0,23849.0,1,0,1,0,0,0,0,1,0
350000.0,50,-1,-1,-1,-1,-1,-1,87232.0,52431.0,0,1,0,0,1,0,1,0,0
80000.0,35,2,0,0,0,0,0,425536.0,55999.0,1,0,0,0,1,0,0,1,0
260000.0,42,3,3,2,2,0,0,1279218.0,31900.0,1,0,0,1,0,0,1,0,0
360000.0,30,0,0,-2,-2,-2,-2,4728.0,10500.0,0,1,0,1,0,0,1,0,0
250000.0,29,0,0,0,0,0,0,508838.0,49000.0,0,1,1,0,0,0,0,1,0
110000.0,24,2,2,2,2,2,2,620223.0,23300.0,1,0,0,1,0,0,0,1,0
40000.0,24,1,8,7,6,5,4,147650.0,0.0,0,1,0,0,1,0,1,0,0
100000.0,29,0,0,0,0,0,0,672346.0,32214.0,0,1,0,1,0,0,1,0,0
170000.0,30,2,0,0,0,0,0,178627.0,10233.0,0,1,1,0,0,0,0,1,0
50000.0,30,1,2,0,0,0,2,220483.0,6500.0,1,0,0,1,0,0,0,1,0
160000.0,50,-1,2,-1,0,-1,2,8185.0,2793.0,0,1,0,1,0,0,0,1,0
180000.0,41,0,0,0,0,0,0,601997.0,25824.0,0,1,0,1,0,0,1,0,0
500000.0,38,0,0,0,0,-1,0,114263.0,45573.0,1,0,0,1,0,0,0,1,0
290000.0,35,1,-1,-1,-1,0,0,63867.0,28602.0,0,1,0,1,0,0,1,0,0
70000.0,23,2,0,0,0,2,0,348441.0,11424.0,0,1,0,1,0,0,0,1,0
200000.0,31,0,0,0,0,0,0,978958.0,36425.0,1,0,1,0,0,0,0,1,0
50000.0,38,0,0,0,0,0,0,183871.0,6906.0,1,0,0,1,0,0,0,1,0
230000.0,26,0,0,0,0,0,0,75965.0,4048.0,0,1,0,0,1,0,0,1,0
90000.0,30,-1,-1,-1,-1,0,0,23045.0,10764.0,0,1,0,1,0,0,1,0,0
240000.0,46,0,0,0,0,-2,-2,719703.0,22872.0,0,1,0,1,0,0,1,0,0
80000.0,38,0,0,0,-2,-2,-2,50239.0,1000.0,0,1,0,0,1,0,1,0,0
80000.0,38,-2,-2,-2,-2,-2,-1,390.0,390.0,0,1,0,1,0,0,1,0,0
160000.0,38,0,0,0,0,2,2,676892.0,27485.0,0,1,0,1,0,0,1,0,0
160000.0,31,0,0,0,0,0,0,888371.0,34117.0,0,1,1,0,0,0,0,1,0
170000.0,44,0,0,0,0,0,-1,743396.0,134737.0,0,1,0,0,1,0,1,0,0
330000.0,29,0,0,0,0,0,0,96374.0,8693.0,1,0,0,1,0,0,1,0,0
170000.0,27,0,0,2,2,2,2,870813.0,48851.0,1,0,1,0,0,0,0,1,0
20000.0,27,0,0,0,0,0,0,108299.0,7565.0,1,0,1,0,0,0,0,1,0
20000.0,56,2,0,0,0,0,0,86118.0,8500.0,0,1,0,0,1,0,1,0,0
260000.0,43,-1,-1,-1,-2,-1,-1,13461.0,18441.0,0,1,0,1,0,0,1,0,0
60000.0,28,0,0,2,2,2,2,246030.0,10610.0,1,0,0,1,0,0,0,1,0
10000.0,22,0,0,0,0,0,0,22761.0,7227.0,1,0,0,1,0,0,0,1,0
140000.0,27,-1,-1,-1,0,-1,-1,38296.0,32918.0,0,1,1,0,0,0,0,1,0
180000.0,35,0,0,0,0,0,0,411303.0,22700.0,0,1,1,0,0,0,0,1,0
80000.0,23,0,0,0,0,0,0,300109.0,22177.0,0,1,1,0,0,0,0,1,0
360000.0,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,0,0,1,0,0,1,0
100000.0,31,-2,-2,-2,-2,-2,-2,3105.0,2524.0,0,1,1,0,0,0,0,1,0
160000.0,40,-1,-1,-1,-2,-2,-2,4599.0,2941.0,1,0,0,1,0,0,1,0,0
150000.0,34,0,0,0,0,0,0,735421.0,80190.0,0,1,1,0,0,0,1,0,0
160000.0,29,-1,-1,0,0,0,0,47927.0,11803.0,0,1,1,0,0,0,0,1,0
160000.0,44,-1,-1,-1,0,-1,-1,2750.0,2725.0,1,0,0,0,1,0,0,1,0
130000.0,29,0,0,-2,-2,-2,-2,120000.0,0.0,1,0,1,0,0,0,0,1,0
90000.0,37,-1,2,-1,2,-1,-1,17571.0,23384.0,0,1,0,1,0,0,1,0,0
210000.0,34,0,0,0,0,0,0,919529.0,33267.0,0,1,1,0,0,0,1,0,0
80000.0,38,-2,-2,-2,-2,-2,-2,517.0,856.0,0,1,1,0,0,0,1,0,0
20000.0,48,-1,0,-1,-1,2,0,8913.0,4537.0,1,0,0,0,1,0,1,0,0
290000.0,39,-1,-1,-1,-1,-1,-1,1877.0,4389.0,0,1,0,1,0,0,1,0,0
30000.0,24,2,0,0,0,0,2,166661.0,8607.0,1,0,1,0,0,0,0,1,0
120000.0,34,-1,-1,-1,-1,0,0,39004.0,47541.0,1,0,0,1,0,0,1,0,0
260000.0,30,0,0,0,0,0,0,143117.0,4822.0,1,0,1,0,0,0,0,1,0
320000.0,33,-1,-1,-1,-1,-1,-1,36731.0,21506.0,0,1,0,1,0,0,0,1,0
180000.0,28,0,0,0,0,0,2,487949.0,18500.0,0,1,1,0,0,0,0,1,0
300000.0,30,-1,-1,-1,-1,2,-1,11049.0,13002.0,0,1,0,1,0,0,0,1,0
80000.0,23,1,2,2,2,2,2,138844.0,6600.0,0,1,0,1,0,0,0,1,0
500000.0,44,2,-1,0,0,0,-1,1076435.0,352681.0,0,1,0,0,1,0,1,0,0
310000.0,26,0,0,0,0,0,0,174915.0,7482.0,0,1,1,0,0,0,0,1,0
260000.0,31,0,0,0,0,0,0,1571941.0,56930.0,0,1,1,0,0,0,1,0,0
80000.0,27,3,2,0,0,0,3,451250.0,17946.0,0,1,1,0,0,0,1,0,0
130000.0,27,-1,-1,-1,-1,-1,-1,45781.0,50271.0,0,1,1,0,0,0,1,0,0
20000.0,27,3,2,0,0,0,-2,45956.0,3100.0,1,0,0,1,0,0,0,1,0
80000.0,35,2,2,2,2,2,0,436666.0,15762.0,0,1,0,0,1,0,1,0,0
300000.0,53,-2,-2,-2,-2,-2,-2,2768.0,2876.0,1,0,0,0,1,0,1,0,0
310000.0,32,1,2,0,0,2,0,1518235.0,43864.0,1,0,1,0,0,0,1,0,0
50000.0,44,0,0,0,0,0,0,212688.0,33350.0,0,1,0,0,1,0,1,0,0
20000.0,24,0,0,0,0,0,0,52112.0,6300.0,1,0,0,1,0,0,0,1,0
70000.0,22,0,0,0,0,0,0,169689.0,8710.0,0,1,0,1,0,0,0,1,0
130000.0,22,2,2,2,2,0,0,124032.0,25947.0,0,1,0,1,0,0,0,1,0
160000.0,32,0,0,0,0,0,-1,31623.0,8216.0,0,1,0,1,0,0,0,1,0
300000.0,45,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
150000.0,36,1,-2,-2,-2,-1,-1,-1114.0,3000.0,1,0,1,0,0,0,1,0,0
200000.0,31,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,0,1,0
100000.0,28,0,0,0,0,0,0,606553.0,25000.0,0,1,1,0,0,0,0,1,0
220000.0,35,0,0,0,0,0,0,1196275.0,47300.0,0,1,0,1,0,0,1,0,0
70000.0,30,0,0,0,0,0,2,85453.0,5200.0,0,1,1,0,0,0,0,1,0
450000.0,40,-1,-1,-1,-1,0,0,137245.0,166388.0,0,1,0,0,1,0,0,1,0
280000.0,56,2,0,0,0,0,0,1562447.0,60502.0,0,1,0,1,0,0,1,0,0
300000.0,31,0,0,0,0,-1,-1,49579.0,6029.0,0,1,1,0,0,0,0,1,0
80000.0,23,-2,-2,-2,-2,-2,-2,2490.0,2100.0,0,1,0,1,0,0,1,0,0
260000.0,43,2,2,2,2,2,2,15000.0,0.0,0,1,0,1,0,0,1,0,0
150000.0,35,0,0,0,0,0,0,1413750.0,52000.0,1,0,1,0,0,0,0,1,0
80000.0,29,0,0,0,0,0,0,256177.0,31010.0,1,0,0,1,0,0,0,1,0
200000.0,28,-2,-2,-2,-2,-2,-2,12969.0,13952.0,0,1,0,0,1,0,1,0,0
340000.0,48,0,0,0,0,0,0,245435.0,70579.0,1,0,0,0,1,0,1,0,0
50000.0,26,1,-2,-2,-1,-1,-1,2987.0,5336.0,0,1,1,0,0,0,0,1,0
80000.0,47,0,0,0,0,0,0,293008.0,9868.0,1,0,0,1,0,0,1,0,0
80000.0,29,0,0,0,0,2,2,397647.0,18242.0,0,1,1,0,0,0,0,1,0
140000.0,27,0,0,0,0,0,0,124912.0,26000.0,0,1,1,0,0,0,0,1,0
320000.0,29,-2,-2,-2,-2,-2,-2,23172.0,26318.0,0,1,0,1,0,0,0,1,0
90000.0,33,0,0,2,0,0,0,513341.0,21186.0,0,1,1,0,0,0,0,1,0
130000.0,32,0,0,0,0,0,0,53996.0,4926.0,0,1,0,1,0,0,0,1,0
50000.0,44,-1,-1,-1,-1,-1,-1,6305.0,7737.0,1,0,0,0,1,0,1,0,0
50000.0,30,2,2,2,-1,2,2,16759.0,5300.0,1,0,1,0,0,0,0,1,0
230000.0,53,0,0,0,0,0,0,798651.0,54602.0,0,1,0,1,0,0,0,1,0
230000.0,28,0,0,2,0,0,0,304309.0,15493.0,1,0,1,0,0,0,0,1,0
240000.0,37,-2,-2,-2,-2,-2,-2,190861.0,191345.0,1,0,1,0,0,0,1,0,0
60000.0,25,0,0,0,0,0,0,347686.0,17385.0,0,1,1,0,0,0,0,1,0
450000.0,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,1,0,0
170000.0,34,0,0,0,0,0,0,471601.0,17219.0,0,1,0,1,0,0,1,0,0
80000.0,26,0,0,0,0,0,0,480680.0,19100.0,0,1,1,0,0,0,0,1,0
300000.0,44,-2,-2,-2,-1,0,-1,11878.0,1279.0,0,1,1,0,0,0,0,1,0
160000.0,27,-1,-1,-1,-1,-1,-1,52094.0,45629.0,1,0,1,0,0,0,0,1,0
90000.0,23,0,0,0,0,0,0,88089.0,10428.0,0,1,0,1,0,0,0,1,0
120000.0,37,2,2,2,2,2,2,713922.0,23600.0,1,0,0,0,1,0,0,1,0
400000.0,44,0,0,0,0,0,0,499920.0,62006.0,1,0,1,0,0,0,1,0,0
210000.0,42,1,-2,-2,-1,0,0,19639.0,9099.0,0,1,0,1,0,0,1,0,0
110000.0,29,2,2,4,4,3,2,2850.0,921.0,0,1,0,1,0,0,0,1,0
20000.0,52,2,0,0,0,0,0,83628.0,3572.0,1,0,0,0,1,0,0,1,0
160000.0,45,-1,-1,-1,-1,-1,-1,17550.0,15550.0,0,1,0,1,0,0,1,0,0
30000.0,21,2,2,0,0,0,-2,119013.0,1590.0,0,1,1,0,0,0,0,1,0
330000.0,31,0,0,2,0,0,0,639580.0,32747.0,0,1,1,0,0,0,1,0,0
20000.0,22,-1,-1,2,0,0,-1,30684.0,7072.0,0,1,1,0,0,0,0,1,0
40000.0,37,2,2,2,2,2,0,160853.0,7900.0,0,1,0,1,0,0,1,0,0
20000.0,42,0,0,0,0,0,0,109555.0,5751.0,0,1,0,1,0,0,1,0,0
150000.0,27,-2,-2,-1,-1,0,-1,138950.0,123765.0,0,1,0,0,0,1,0,1,0
170000.0,35,0,0,0,0,0,0,418489.0,132027.0,0,1,0,1,0,0,1,0,0
50000.0,38,0,0,0,0,0,0,295943.0,11900.0,1,0,0,1,0,0,1,0,0
230000.0,28,2,0,0,0,0,0,534035.0,21026.0,0,1,1,0,0,0,0,1,0
200000.0,37,-2,-1,-1,-1,0,0,26035.0,15677.0,1,0,0,1,0,0,1,0,0
230000.0,45,-1,-1,-1,-1,0,0,2169.0,2062.0,0,1,0,1,0,0,1,0,0
420000.0,24,0,0,0,0,0,0,1707189.0,59950.0,1,0,0,1,0,0,1,0,0
210000.0,36,0,0,0,0,0,0,88761.0,5069.0,0,1,0,1,0,0,1,0,0
300000.0,31,-1,-1,-1,-1,-1,-1,236851.0,164896.0,1,0,0,1,0,0,0,1,0
150000.0,30,0,0,0,0,0,0,119542.0,16270.0,0,1,0,0,1,0,0,1,0
140000.0,32,0,0,0,0,0,0,789672.0,29462.0,0,1,0,1,0,0,0,1,0
350000.0,31,0,0,0,0,0,0,1774088.0,59300.0,1,0,0,1,0,0,0,1,0
500000.0,31,0,0,0,0,0,0,156717.0,6176.0,1,0,0,1,0,0,1,0,0
220000.0,43,0,0,0,0,0,0,504238.0,22000.0,1,0,0,1,0,0,1,0,0
400000.0,28,-1,-1,-1,-1,-1,0,24288.0,16895.0,0,1,1,0,0,0,1,0,0
50000.0,23,0,0,-1,-1,-1,-1,47498.0,12866.0,0,1,0,1,0,0,0,1,0
50000.0,61,0,0,0,2,0,0,186942.0,8766.0,0,1,0,0,1,0,1,0,0
20000.0,46,1,2,0,0,-2,-2,9799.0,1000.0,0,1,0,1,0,0,1,0,0
30000.0,30,0,0,0,0,0,0,158895.0,10287.0,1,0,1,0,0,0,0,1,0
360000.0,47,2,2,3,2,0,0,1510784.0,149558.0,0,1,1,0,0,0,0,1,0
240000.0,33,0,0,0,0,0,0,799219.0,37445.0,1,0,1,0,0,0,0,1,0
30000.0,25,-2,-2,-1,0,0,0,113916.0,37751.0,0,1,0,1,0,0,0,1,0
170000.0,39,0,0,-1,0,0,0,264634.0,34539.0,0,1,0,1,0,0,1,0,0
80000.0,26,0,0,0,0,0,0,284648.0,9263.0,1,0,0,1,0,0,1,0,0
50000.0,29,0,0,0,0,0,0,178164.0,8892.0,0,1,1,0,0,0,1,0,0
10000.0,22,0,0,0,-1,-1,-2,12823.0,6242.0,1,0,0,1,0,0,0,1,0
30000.0,29,-2,-2,-2,-2,-2,-2,8732.0,9363.0,0,1,0,1,0,0,0,1,0
490000.0,35,-2,-2,-2,-2,-2,-2,21029.0,32640.0,1,0,1,0,0,0,0,1,0
390000.0,31,0,0,-1,-1,-1,-1,139524.0,74260.0,1,0,1,0,0,0,1,0,0
80000.0,22,0,0,0,0,0,0,379801.0,42300.0,0,1,0,1,0,0,0,1,0
20000.0,22,0,0,0,0,0,0,78055.0,6194.0,0,1,0,1,0,0,0,1,0
30000.0,22,0,0,0,0,0,0,124349.0,24118.0,0,1,0,0,0,1,0,1,0
240000.0,55,0,0,0,2,0,0,469544.0,18300.0,0,1,0,1,0,0,1,0,0
150000.0,30,1,2,-1,0,-1,2,85420.0,72007.0,0,1,1,0,0,0,1,0,0
30000.0,26,1,-1,-1,2,0,0,144727.0,35624.0,1,0,0,1,0,0,0,1,0
80000.0,40,0,0,0,0,0,0,292925.0,31000.0,0,1,0,1,0,0,0,1,0
50000.0,47,1,-2,-1,0,0,0,129033.0,54489.0,1,0,0,0,1,0,1,0,0
180000.0,27,1,2,0,0,0,2,106848.0,4690.0,0,1,0,1,0,0,0,1,0
10000.0,27,1,2,2,0,0,0,46822.0,2180.0,0,1,0,1,0,0,0,1,0
220000.0,39,-1,-1,-2,-1,-1,-1,6711.0,4240.0,0,1,1,0,0,0,0,1,0
50000.0,25,0,0,0,0,0,2,308817.0,13691.0,0,1,0,1,0,0,0,1,0
300000.0,28,0,0,2,0,0,0,199076.0,21700.0,0,1,1,0,0,0,0,1,0
330000.0,31,0,0,0,0,0,0,260715.0,18615.0,0,1,1,0,0,0,0,1,0
200000.0,28,-1,2,-1,-1,-2,-2,104045.0,102255.0,1,0,1,0,0,0,0,1,0
130000.0,53,2,2,2,0,0,0,638901.0,34117.0,1,0,0,1,0,0,1,0,0
400000.0,41,0,0,0,0,0,0,1618141.0,51938.0,0,1,0,1,0,0,0,1,0
20000.0,22,0,0,0,0,0,-1,55027.0,6800.0,1,0,0,1,0,0,0,1,0
130000.0,35,0,0,0,0,-2,-2,-42487.0,82512.0,1,0,0,1,0,0,1,0,0
150000.0,37,-1,-1,-1,-1,0,0,66542.0,47088.0,0,1,1,0,0,0,0,1,0
150000.0,35,0,0,0,0,0,0,666402.0,54000.0,1,0,1,0,0,0,0,1,0
90000.0,33,0,0,0,0,2,2,493875.0,26976.0,0,1,0,1,0,0,1,0,0
80000.0,37,0,0,0,0,0,0,252925.0,11441.0,0,1,0,1,0,0,1,0,0
20000.0,55,0,0,0,0,0,0,109780.0,5978.0,1,0,0,1,0,0,1,0,0
50000.0,42,0,0,0,0,0,0,178995.0,6537.0,0,1,0,0,1,0,1,0,0
30000.0,27,0,0,0,0,0,2,173042.0,8800.0,1,0,0,0,1,0,0,1,0
20000.0,22,2,0,0,0,0,0,79770.0,8000.0,0,1,1,0,0,0,0,0,1
20000.0,55,2,2,2,2,-2,-2,23696.0,780.0,1,0,0,1,0,0,0,1,0
300000.0,38,1,-1,3,2,-1,-1,2730.0,2880.0,1,0,0,1,0,0,0,1,0
270000.0,26,0,0,0,0,0,-1,100366.0,120177.0,0,1,0,1,0,0,1,0,0
200000.0,29,-1,-1,-2,-2,-2,-1,1224.0,2152.0,0,1,0,0,1,0,1,0,0
180000.0,36,0,0,0,-2,-1,0,121012.0,44113.0,0,1,0,1,0,0,1,0,0
50000.0,53,2,2,2,2,2,2,284880.0,9363.0,1,0,0,0,1,0,1,0,0
20000.0,27,0,0,0,0,0,0,109103.0,10290.0,0,1,0,1,0,0,0,1,0
50000.0,37,0,0,0,0,-2,-2,74303.0,3800.0,1,0,0,1,0,0,1,0,0
50000.0,24,0,0,0,0,0,0,26621.0,4224.0,0,1,1,0,0,0,0,1,0
20000.0,22,0,0,0,0,0,0,122430.0,10646.0,0,1,0,1,0,0,0,1,0
80000.0,38,0,0,0,0,0,0,347463.0,38202.0,1,0,0,1,0,0,0,1,0
60000.0,27,1,2,2,2,0,0,298086.0,9510.0,0,1,0,1,0,0,0,1,0
30000.0,52,2,2,7,7,7,7,14700.0,0.0,0,1,0,0,1,0,0,1,0
80000.0,35,2,2,-1,-1,-1,-1,6204.0,13271.0,0,1,0,1,0,0,1,0,0
160000.0,41,-1,-1,-1,-1,-1,2,7484.0,5484.0,1,0,1,0,0,0,1,0,0
500000.0,42,1,-1,-1,-1,-1,-2,65858.0,64426.0,1,0,1,0,0,0,1,0,0
20000.0,41,0,0,0,2,2,2,56509.0,4207.0,0,1,0,0,1,0,1,0,0
30000.0,27,0,0,0,0,0,0,160850.0,10800.0,0,1,1,0,0,0,0,1,0
180000.0,48,-2,-2,-2,-2,-2,-2,72018.0,69943.0,0,1,1,0,0,0,1,0,0
380000.0,48,-1,-1,-1,-1,0,-1,98570.0,101740.0,1,0,0,0,0,1,1,0,0
100000.0,48,1,2,2,2,-1,-1,16808.0,2886.0,0,1,0,1,0,0,1,0,0
280000.0,33,0,0,0,0,0,-1,184021.0,102292.0,1,0,0,1,0,0,1,0,0
100000.0,25,2,2,0,0,0,0,518996.0,15427.0,0,1,0,1,0,0,0,1,0
80000.0,27,0,0,0,0,-1,0,213630.0,45561.0,1,0,1,0,0,0,0,1,0
100000.0,29,2,2,3,2,2,2,567287.0,23750.0,1,0,0,1,0,0,0,1,0
200000.0,39,-1,-1,-1,-1,0,0,40097.0,29150.0,0,1,1,0,0,0,1,0,0
350000.0,33,-2,-2,-2,-1,0,0,726547.0,259690.0,1,0,1,0,0,0,0,1,0
50000.0,54,0,0,0,0,0,0,145145.0,6441.0,0,1,0,0,1,0,0,1,0
120000.0,28,1,2,0,0,0,0,366598.0,14000.0,0,1,0,1,0,0,1,0,0
50000.0,23,1,-1,2,0,0,0,31509.0,12630.0,0,1,1,0,0,0,0,1,0
30000.0,30,0,0,2,2,0,0,108626.0,7337.0,0,1,1,0,0,0,1,0,0
170000.0,50,-1,-1,-1,-1,-1,-1,11715.0,9812.0,0,1,1,0,0,0,1,0,0
100000.0,35,2,2,0,0,2,2,571400.0,17500.0,1,0,0,0,1,0,1,0,0
230000.0,27,-1,2,-1,-1,0,-1,24631.0,16575.0,0,1,0,0,1,0,0,1,0
200000.0,29,0,0,0,0,2,0,356642.0,56692.0,0,1,1,0,0,0,0,1,0
360000.0,42,-1,-1,-1,0,-1,-1,110639.0,83044.0,1,0,0,0,1,0,1,0,0
20000.0,23,1,2,3,2,0,0,117449.0,3844.0,1,0,1,0,0,0,0,1,0
210000.0,38,2,0,0,0,0,0,358970.0,13804.0,1,0,1,0,0,0,0,1,0
500000.0,34,-1,-1,-1,-1,-1,-1,7472.0,6198.0,1,0,1,0,0,0,1,0,0
440000.0,47,0,-1,-1,-1,-1,-1,105278.0,157117.0,1,0,0,0,1,0,1,0,0
90000.0,28,1,2,2,2,0,0,525082.0,24000.0,0,1,0,1,0,0,0,1,0
230000.0,26,2,-1,-1,-1,-1,0,5998.0,4934.0,0,1,1,0,0,0,0,1,0
20000.0,23,0,0,0,0,0,0,85608.0,12201.0,1,0,0,1,0,0,0,1,0
120000.0,28,0,0,0,0,0,0,332396.0,17900.0,0,1,1,0,0,0,0,1,0
50000.0,56,0,0,0,0,0,0,178974.0,7120.0,0,1,0,1,0,0,0,1,0
180000.0,45,-1,2,-1,-1,-1,-1,3140.0,1580.0,0,1,1,0,0,0,1,0,0
10000.0,27,0,0,2,0,0,0,56848.0,5470.0,1,0,0,1,0,0,0,1,0
280000.0,50,-1,-1,-1,-1,-1,-1,126513.0,120710.0,0,1,0,1,0,0,1,0,0
80000.0,28,2,2,2,0,0,0,365365.0,17500.0,1,0,1,0,0,0,1,0,0
50000.0,39,0,0,0,0,0,0,342046.0,50889.0,1,0,1,0,0,0,0,1,0
10000.0,39,1,2,0,0,0,0,58689.0,3170.0,1,0,0,0,1,0,1,0,0
120000.0,27,0,0,0,0,0,0,172391.0,12893.0,0,1,1,0,0,0,0,1,0
450000.0,42,-1,0,-1,-1,-1,-1,39117.0,37298.0,1,0,1,0,0,0,1,0,0
200000.0,39,-2,-2,-2,-2,-2,-2,3983.0,3983.0,1,0,1,0,0,0,1,0,0
30000.0,42,0,0,2,-1,-1,2,84562.0,34730.0,1,0,0,0,1,0,1,0,0
160000.0,46,-2,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,0,0,0,1,0,0
50000.0,34,0,0,0,0,0,0,204152.0,10400.0,1,0,0,1,0,0,1,0,0
150000.0,37,0,0,0,0,0,0,275212.0,13695.0,0,1,0,1,0,0,1,0,0
20000.0,25,0,0,0,0,0,0,99255.0,7736.0,1,0,0,1,0,0,1,0,0
200000.0,44,-1,2,2,-2,-2,-2,-1530.0,0.0,1,0,1,0,0,0,1,0,0
50000.0,22,2,2,2,0,0,0,221936.0,9443.0,0,1,1,0,0,0,0,1,0
180000.0,41,-1,-1,-1,-1,-1,-1,49680.0,51246.0,0,1,0,1,0,0,1,0,0
120000.0,50,1,-2,-2,-1,0,-1,8299.0,18339.0,1,0,1,0,0,0,1,0,0
30000.0,38,0,0,0,0,0,0,170383.0,10000.0,1,0,0,1,0,0,1,0,0
300000.0,29,0,-1,-1,-1,0,-1,87232.0,71825.0,0,1,1,0,0,0,0,1,0
230000.0,40,-2,-2,-2,-2,-2,-2,14084.0,16572.0,1,0,1,0,0,0,1,0,0
160000.0,37,-1,-1,-1,0,0,0,31440.0,15650.0,0,1,0,1,0,0,0,1,0
150000.0,58,-1,-1,-1,-1,-1,-1,10207.0,9230.0,0,1,1,0,0,0,1,0,0
330000.0,41,1,-2,-2,-2,-2,-2,0.0,0.0,0,1,1,0,0,0,1,0,0
290000.0,45,-1,-1,-1,-1,-1,-1,4764.0,4100.0,0,1,1,0,0,0,1,0,0
100000.0,30,-1,2,0,0,-1,-1,139755.0,65097.0,0,1,1,0,0,0,0,1,0
360000.0,37,-2,-2,-2,-2,-2,-2,13135.0,16057.0,1,0,0,1,0,0,1,0,0
210000.0,27,-1,-1,0,0,-1,0,84342.0,48592.0,0,1,1,0,0,0,0,1,0
300000.0,38,-1,0,0,0,0,0,635876.0,58208.0,1,0,1,0,0,0,1,0,0
60000.0,50,0,0,0,0,0,2,198669.0,9780.0,0,1,0,1,0,0,0,1,0
150000.0,48,-2,-2,-2,-2,-2,-2,35193.0,30423.0,0,1,1,0,0,0,1,0,0
200000.0,38,-1,-1,-1,-1,-1,-1,65601.0,66187.0,0,1,1,0,0,0,1,0,0
190000.0,30,0,0,2,0,0,0,821084.0,31812.0,0,1,1,0,0,0,1,0,0
500000.0,32,-2,-2,-2,-2,-2,-2,12512.0,13050.0,0,1,1,0,0,0,0,1,0
70000.0,22,2,2,2,2,0,0,326460.0,11495.0,0,1,0,1,0,0,0,1,0
240000.0,36,2,0,0,0,0,2,1167463.0,48000.0,1,0,1,0,0,0,1,0,0
200000.0,35,-1,-1,-1,-1,-1,-1,10356.0,11758.0,0,1,1,0,0,0,0,1,0
50000.0,58,2,0,0,0,0,0,39456.0,3760.0,1,0,0,0,1,0,0,1,0
180000.0,39,-2,-2,-2,-2,-2,-2,626.0,1166.0,1,0,1,0,0,0,0,1,0
100000.0,37,-2,-2,-2,-2,-2,-2,69786.0,56291.0,0,1,0,1,0,0,0,1,0
30000.0,25,1,3,2,0,0,0,63665.0,2046.0,0,1,1,0,0,0,0,1,0
230000.0,24,-1,-1,-2,-1,0,-1,9603.0,13797.0,0,1,0,1,0,0,0,1,0
